journal,title,year,t,method,top5,top3
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.7155897189526783,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.33333333333333337,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,1.240343347639485,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.355,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.5645933014354068,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.5,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.6172401126484633,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,3.035592470944922,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,2.5641579480256493,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.33333333333333337,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.33333333333333337,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.6159357002721347,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,1.065326633165829,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,2.456382124698957,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,2.8610084559974944,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,1,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,1.0458715596330272,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,0.33333333333333337,DID,0,0
Economic Policy,"Interest rate changes,
mortgages, and consumption:
evidence from Italy",2018,2.848220450693616,DID,0,0
Journal of Applied Econometrics,"Intergenerational mobility: New evidence from
consumption data",2018,39.37500000000001,IV,0,0
Journal of Applied Econometrics,"Intergenerational mobility: New evidence from
consumption data",2018,5.5,IV,0,0
Journal of Applied Econometrics,"Intergenerational mobility: New evidence from
consumption data",2018,5.942857142857142,IV,0,0
Journal of Applied Econometrics,"Intergenerational mobility: New evidence from
consumption data",2018,55.83333333333334,IV,0,0
Journal of Applied Econometrics,"Intergenerational mobility: New evidence from
consumption data",2018,3.583333333333333,IV,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,2.343283582089552,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,1.6,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,2.557142857142857,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,2.682051282051282,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,1.8156028368794328,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,3.0891089108910887,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,3.466666666666667,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,4,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,3.0254777070063694,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,2.6435643564356437,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,2.6642335766423355,RDD,0,0
Journal of Public Economics,Intergovernmental grants as signals and the alignment effect: Theory and evidence,2015,3.2557077625570776,RDD,0,0
Journal of Economic Growth,International business travel: an engine of innovation?,2015,1.9069767441860468,IV,0,0
Journal of Economic Growth,International business travel: an engine of innovation?,2015,1.6,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,2.4117647058823533,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.3619433198380566,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.6,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.7763157894736843,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.6603773584905661,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.9705882352941176,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.4745762711864407,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.6666666666666667,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,3.317307692307692,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,3.6126482213438735,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,2.4925373134328357,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,3.288288288288288,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.3561643835616438,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.8873239436619719,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,1.186206896551724,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,2.75,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,2,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.3428571428571428,IV,0,0
Journal of Development Economics,"International import competition and the decision to migrate: Evidence
from Mexico",2018,0.6,IV,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.0384615384615383,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.6666666666666667,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.032258064516129,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,0.75,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.8333333333333333,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.857142857142857,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.5555555555555558,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.028571428571428,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.0454545454545454,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.7000000000000002,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.107142857142857,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.028571428571428,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.0454545454545454,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.3333333333333337,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,1.8333333333333333,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.022727272727273,DID,0,0
Journal of Public Economics,Interpreting pre-trends as anticipation: Impact on estimated treatment effects from tort reform,2015,2.024390243902439,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,1.076923076923077,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,0.6755813953488372,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,0.4,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,1.153333333333333,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,2.471760797342193,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,3.5211970074812964,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,3.0374531835205993,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,4.670833333333333,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,3.938547486033519,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,3.1444444444444444,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,0.825,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,1.5785714285714287,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,0.40740740740740744,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,0.4116959064327485,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,1.725,DID,0,0
Journal of International Economics,"Investment responses to trade liberalization: Evidence from U.S.
industries and establishments",2018,4.786666666666667,DID,0,0
